id,book_id,borrower_id,date_borrow,date_due,date_return,fee
1901,5530,106,2022-12-25,2023-03-19,2023-03-16,
1902,8916,230,2023-01-31,2023-03-07,2023-02-22,
1903,42417,111,2023-09-07,2023-11-16,2023-09-25,
1904,18013,246,2023-05-15,2023-07-24,2023-05-17,
1905,3105,885,2023-02-01,2023-03-01,2023-02-18,
1906,12678,402,2023-04-03,2023-05-15,2023-04-19,
1907,16928,966,2023-03-09,2023-04-06,2023-03-09,
1908,30051,210,2023-04-02,2023-04-23,,14.50
1909,12114,775,2023-03-11,2023-04-15,2023-03-18,
1910,41784,220,2022-12-10,2023-01-14,2023-01-04,
1911,19511,641,2022-11-23,2023-02-08,2023-01-13,
1912,19386,675,2023-04-28,2023-06-16,2023-05-14,
1913,6635,211,2023-08-26,2023-10-28,2023-09-09,
1914,24984,733,2023-01-01,2023-01-22,2023-01-18,
1915,30,419,2023-01-30,2023-03-06,2023-02-01,
1916,27780,190,2023-02-06,2023-02-27,2023-02-20,
1917,28428,633,2023-01-04,2023-02-15,2023-01-21,
1918,45420,83,2022-09-17,2022-12-10,2022-12-10,
1919,41991,330,2023-08-04,2023-10-27,2023-10-02,
1920,22945,384,2023-08-16,2023-11-01,2023-10-26,
1921,40790,261,2022-11-10,2023-01-05,2022-12-05,
1922,41054,745,2023-05-14,2023-08-06,2023-05-14,
1923,41711,107,2023-07-11,2023-10-03,2023-09-06,
1924,25201,736,2023-06-27,2023-08-15,2023-07-15,
1925,40158,235,2023-01-25,2023-03-01,2023-02-18,
1926,6163,749,2023-05-05,2023-06-02,2023-06-02,
1927,37852,598,2023-03-24,2023-06-09,2023-06-02,
1928,1234,546,2022-09-29,2022-12-01,2022-11-23,
1929,31340,988,2023-02-09,2023-03-02,2023-02-11,
1930,2821,600,2023-07-31,2023-10-16,2023-09-28,
1931,8861,272,2023-08-21,2023-10-09,2023-09-03,
1932,6614,257,2023-06-03,2023-07-22,2023-06-26,
1933,7090,476,2023-03-15,2023-05-31,2023-04-26,
1934,22499,661,2022-11-08,2022-12-13,2022-11-28,
1935,36926,786,2023-01-01,2023-03-12,2023-02-07,
1936,19581,730,2023-05-22,2023-06-26,2023-06-09,
1937,28187,150,2023-01-28,2023-02-25,2023-02-20,
1938,25841,53,2023-08-15,2023-10-31,2023-10-01,
1939,22915,879,2023-03-04,2023-03-25,2023-03-19,
1940,22160,358,2022-10-20,2022-11-10,2022-10-22,
1941,20315,158,2023-05-12,2023-06-16,2023-05-25,
1942,10563,774,2023-01-04,2023-03-15,2023-01-19,
1943,9696,887,2022-11-07,2022-12-26,2022-12-08,
1944,42057,301,2023-08-14,2023-10-09,2023-09-13,
1945,10751,465,2023-08-20,2023-09-17,2023-08-29,
1946,40053,669,2023-06-25,2023-08-06,2023-07-06,
1947,9844,688,2023-01-06,2023-02-03,2023-01-23,
1948,3787,24,2023-04-07,2023-06-09,2023-04-13,
1949,22741,800,2023-02-17,2023-04-28,2023-03-26,
1950,16569,387,2022-12-19,2023-02-06,2023-02-06,
1951,11580,265,2022-12-02,2023-02-03,2023-01-13,
1952,15735,199,2023-07-01,2023-09-09,2023-08-09,
1953,25025,105,2022-10-20,2023-01-12,2022-12-17,
1954,9531,389,2022-12-21,2023-01-18,2023-01-11,
1955,34627,880,2022-10-22,2023-01-14,2023-01-12,
1956,1523,402,2023-02-24,2023-03-17,2023-03-04,
1957,25752,913,2023-06-05,2023-08-07,2023-06-11,
1958,15018,496,2023-04-21,2023-06-30,2023-04-30,
1959,19808,743,2023-02-08,2023-03-22,2023-02-25,
1960,40913,447,2023-04-17,2023-05-15,2023-05-05,
1961,40145,596,2022-10-04,2022-12-06,2022-10-21,
1962,43616,706,2023-01-18,2023-02-08,2023-02-01,
1963,7141,396,2023-07-18,2023-10-10,2023-09-28,
1964,8246,236,2023-04-16,2023-06-18,2023-04-17,
1965,19631,527,2023-01-28,2023-03-11,2023-02-16,
1966,29907,417,2023-06-21,2023-08-30,2023-07-28,
1967,36264,710,2022-11-07,2022-11-28,2022-11-21,
1968,18413,463,2022-09-18,2022-10-23,2022-09-23,
1969,32433,401,2023-03-20,2023-05-01,2023-04-10,
1970,44836,453,2023-03-09,2023-05-18,2023-04-26,
1971,5528,337,2023-06-08,2023-08-31,2023-06-29,
1972,43925,966,2023-03-31,2023-06-16,2023-05-25,
1973,43110,561,2023-04-30,2023-06-25,2023-06-14,
1974,22871,11,2023-03-18,2023-05-06,2023-05-01,
1975,7093,965,2022-10-10,2022-11-07,2022-11-02,
1976,18877,89,2022-10-01,2022-10-29,2022-10-03,
1977,19485,71,2022-11-20,2022-12-11,2022-11-21,
1978,6366,800,2023-09-12,2023-10-03,2023-10-16,1.30
1979,37685,994,2023-07-13,2023-09-21,,
1980,22916,53,2023-03-10,2023-04-21,2023-03-25,
1981,27410,949,2022-09-18,2022-11-06,2022-09-28,
1982,35347,18,2023-04-20,2023-05-11,2023-04-20,
1983,13585,784,2023-02-07,2023-03-07,2023-02-25,
1984,828,390,2023-07-26,2023-09-13,2023-08-26,
1985,12370,325,2023-08-21,2023-11-13,2023-10-20,
1986,8765,423,2022-11-09,2023-01-25,2022-12-05,
1987,36535,674,2022-12-26,2023-01-30,2023-01-30,
1988,3665,682,2023-01-18,2023-02-08,2023-02-07,
1989,30820,883,2023-03-24,2023-06-09,2023-04-01,
1990,11605,930,2023-05-26,2023-07-07,2023-06-07,
1991,13105,48,2023-01-03,2023-03-28,2023-02-04,
1992,24475,699,2022-11-08,2023-01-10,2022-12-06,
1993,13609,665,2023-03-07,2023-03-28,2023-03-10,
1994,2205,916,2023-05-14,2023-07-23,2023-05-22,
1995,11873,724,2023-08-20,2023-11-12,2023-09-03,
1996,1053,258,2023-01-04,2023-03-29,2023-03-29,
1997,14184,225,2023-02-17,2023-05-12,2023-03-05,
1998,18266,489,2023-06-02,2023-06-23,2023-06-04,
1999,16035,438,2023-08-11,2023-09-22,2023-09-04,
2000,43317,646,2022-12-27,2023-01-31,2023-01-02,
2001,23849,764,2023-09-13,2023-11-29,2023-09-24,
2002,36266,73,2022-11-15,2022-12-20,2022-12-05,
2003,34087,412,2023-08-15,2023-09-19,2023-09-09,
2004,10778,970,2022-12-01,2023-01-05,2022-12-10,
2005,24875,386,2023-02-15,2023-03-29,2023-03-27,
2006,33155,618,2023-05-09,2023-07-25,2023-05-28,
2007,19066,407,2022-10-08,2022-11-26,2022-11-03,
2008,9585,678,2023-01-02,2023-03-20,2023-02-19,
2009,16580,794,2023-03-22,2023-04-19,2023-04-15,
2010,12923,148,2023-08-23,2023-11-08,2023-10-26,
2011,15232,721,2023-05-30,2023-07-11,2023-06-07,
2012,37340,634,2022-12-31,2023-03-25,2023-02-18,
2013,5907,175,2023-08-12,2023-11-04,2023-09-18,
2014,27345,178,2022-10-29,2023-01-07,2022-11-01,
2015,3768,876,2023-02-25,2023-05-06,2023-04-11,
2016,15490,656,2022-10-29,2022-12-31,2022-12-11,
2017,43619,622,2023-02-21,2023-03-14,2023-02-27,
2018,3008,669,2023-04-02,2023-06-25,2023-06-19,
2019,42012,946,2023-04-02,2023-04-30,2023-04-11,
2020,13747,380,2023-04-21,2023-07-14,2023-04-25,
2021,7400,428,2023-09-14,2023-11-30,2023-12-13,1.30
2022,9066,783,2023-05-30,2023-08-15,2023-06-14,
2023,18422,224,2023-04-11,2023-06-13,2023-04-30,
2024,13131,69,2022-12-13,2023-03-07,2022-12-23,
2025,14115,827,2022-10-23,2022-12-18,2022-11-06,
2026,4953,292,2022-09-15,2022-10-27,,32.30
2027,18877,487,2023-07-22,2023-10-07,2023-08-20,
2028,20646,823,2023-02-12,2023-03-12,2023-02-19,
2029,21365,799,2023-04-19,2023-06-21,2023-06-15,
2030,17247,204,2023-03-09,2023-05-25,2023-04-16,
2031,6343,103,2023-02-11,2023-03-11,2023-03-11,
2032,29571,628,2023-02-01,2023-03-08,2023-02-12,
2033,2834,54,2022-12-04,2023-01-15,2023-01-02,
2034,45369,585,2022-10-25,2023-01-03,2022-12-26,
2035,13238,442,2023-05-14,2023-07-09,2023-07-03,
2036,28250,284,2023-01-31,2023-03-07,2023-02-26,
2037,32574,864,2023-05-06,2023-06-10,,9.70
2038,44537,909,2023-05-12,2023-07-07,2023-05-24,
2039,13628,133,2023-06-08,2023-08-31,2023-06-21,
2040,39773,158,2022-11-19,2022-12-31,2022-12-03,
2041,21550,217,2022-11-18,2022-12-16,2022-11-18,
2042,19961,830,2023-08-05,2023-09-30,2023-09-06,
2043,21071,33,2022-10-14,2022-12-09,2022-11-06,
2044,18057,50,2023-07-02,2023-09-03,2023-07-13,
2045,10993,107,2023-07-08,2023-07-29,2023-07-14,
2046,28001,172,2023-03-29,2023-04-26,2023-04-11,
2047,15973,963,2023-03-07,2023-04-11,2023-03-11,
2048,21327,89,2023-09-08,2023-11-03,2023-10-19,
2049,32303,223,2023-08-28,2023-11-06,2023-09-15,
2050,16685,833,2022-11-18,2023-01-13,2022-12-20,
2051,38288,450,2023-07-09,2023-09-24,2023-07-16,
2052,22202,575,2022-10-26,2023-01-11,2022-11-08,
2053,23558,909,2023-05-16,2023-08-08,2023-08-07,
2054,36865,807,2023-03-17,2023-04-14,2023-04-27,1.30
2055,2820,103,2023-08-18,2023-10-27,2023-09-03,
2056,43106,504,2023-09-06,2023-11-15,2023-10-24,
2057,10914,608,2023-01-06,2023-03-03,2023-02-23,
2058,29167,881,2022-12-05,2023-02-20,2022-12-11,
2059,2028,323,2022-11-09,2022-12-21,2022-12-10,
2060,44815,253,2022-11-25,2023-02-10,2022-12-31,
2061,6976,74,2022-11-07,2023-01-16,2022-12-16,
2062,41336,808,2023-04-13,2023-05-25,2023-05-14,
2063,5427,966,2023-04-10,2023-07-03,2023-06-30,
2064,4950,811,2023-06-12,2023-08-21,2023-07-03,
2065,12652,716,2023-04-27,2023-06-01,2023-05-05,
2066,22221,146,2022-10-21,2022-11-25,2022-11-24,
2067,39959,150,2023-02-19,2023-04-16,2023-03-21,
2068,41111,510,2023-05-26,2023-07-14,2023-06-23,
2069,34641,650,2023-02-07,2023-05-02,2023-03-29,
2070,2257,147,2022-10-16,2022-11-27,2022-11-15,
2071,12853,662,2023-01-31,2023-02-28,2023-02-27,
2072,32096,526,2022-11-03,2023-01-05,2022-11-04,
2073,38429,620,2023-02-28,2023-04-25,2023-04-04,
2074,27485,336,2023-08-07,2023-09-04,2023-08-30,
2075,15229,312,2023-01-17,2023-02-14,,21.30
2076,34835,179,2023-09-07,2023-11-09,2023-10-07,
2077,31976,345,2023-08-27,2023-09-17,2023-09-08,
2078,21348,9,2022-12-14,2023-01-11,2022-12-19,
2079,32441,584,2023-02-27,2023-05-01,,13.70
2080,5575,434,2023-08-06,2023-09-10,2023-08-26,
2081,31555,973,2022-12-27,2023-02-28,2023-02-27,
2082,3510,808,2022-11-12,2022-12-03,2022-12-01,
2083,230,81,2022-12-11,2023-01-22,2022-12-22,
2084,26525,567,2023-07-07,2023-09-15,2023-07-20,
2085,40452,92,2023-06-06,2023-06-27,2023-06-25,
2086,40530,671,2022-09-15,2022-11-03,2022-10-21,
2087,21125,799,2023-02-21,2023-05-09,2023-04-22,
2088,29167,856,2023-04-18,2023-06-13,2023-06-06,
2089,5915,562,2023-01-22,2023-03-19,,18.00
2090,14604,340,2023-03-29,2023-04-26,2023-03-29,
2091,28940,922,2023-09-12,2023-11-28,2023-11-23,
2092,12918,305,2022-12-15,2023-01-05,2023-01-01,
2093,16074,965,2023-08-20,2023-11-05,2023-09-18,
2094,12095,504,2022-12-26,2023-03-20,2023-02-03,
2095,33557,936,2023-06-10,2023-08-26,2023-08-01,
2096,14905,361,2023-08-06,2023-10-22,2023-09-14,
2097,16542,934,2023-07-12,2023-09-06,2023-07-24,
2098,31154,487,2023-03-17,2023-05-26,2023-04-14,
2099,24858,593,2022-11-27,2023-01-01,2022-12-16,
2100,9626,464,2022-11-20,2023-02-05,2022-12-22,
2101,1634,151,2023-04-29,2023-06-03,2023-06-01,
2102,10979,841,2023-02-26,2023-03-26,2023-03-03,
2103,20351,700,2022-12-10,2022-12-31,2022-12-12,
2104,26451,262,2023-08-15,2023-09-19,2023-08-15,
2105,245,109,2023-05-03,2023-05-24,2023-05-03,
2106,17188,304,2022-12-20,2023-01-10,2023-01-04,
2107,9742,4,2023-01-25,2023-04-05,2023-02-16,
2108,33538,626,2023-07-14,2023-09-08,2023-08-03,
2109,2127,797,2022-12-20,2023-01-24,2023-01-14,
2110,1462,532,2023-04-21,2023-05-12,2023-05-01,
2111,10587,401,2023-08-19,2023-09-16,2023-09-05,
2112,4411,991,2023-05-20,2023-08-05,2023-07-05,
2113,6425,668,2022-12-29,2023-02-09,2023-02-07,
2114,16954,558,2023-08-03,2023-09-28,2023-09-11,
2115,10221,312,2023-01-16,2023-04-03,2023-01-27,
2116,9122,333,2023-02-07,2023-04-04,2023-03-16,
2117,29380,323,2023-02-22,2023-05-10,,12.80
2118,30417,334,2023-02-03,2023-04-14,2023-03-14,
2119,12125,23,2022-11-05,2023-01-07,2022-11-18,
2120,30591,672,2023-03-12,2023-06-04,2023-05-10,
2121,40155,543,2022-10-26,2022-11-16,2022-10-27,
2122,6994,273,2022-10-22,2022-11-12,2022-11-03,
2123,30243,988,2023-09-08,2023-11-03,2023-10-26,
2124,22160,872,2023-05-24,2023-08-09,2023-08-01,
2125,6483,618,2023-04-09,2023-07-02,2023-05-01,
2126,10622,431,2022-11-04,2023-01-27,2022-11-07,
2127,33978,9,2023-09-02,2023-11-18,2023-10-05,
2128,17043,740,2022-09-16,2022-11-04,2022-09-23,
2129,41885,165,2023-04-29,2023-06-10,2023-05-04,
2130,35543,453,2023-01-14,2023-03-18,2023-01-29,
2131,31904,923,2022-09-28,2022-11-30,2022-11-22,
2132,42634,492,2023-07-25,2023-08-29,2023-08-18,
2133,14137,743,2023-06-17,2023-08-19,2023-08-08,
2134,12118,687,2023-09-13,2023-11-08,2023-10-27,
2135,36313,317,2022-09-23,2022-11-25,2022-11-18,
2136,7432,444,2023-07-03,2023-09-25,2023-08-01,
2137,3107,77,2023-03-23,2023-04-13,2023-04-06,
2138,16191,296,2023-09-09,2023-11-11,2023-10-24,
2139,25378,783,2023-03-22,2023-04-26,2023-03-30,
2140,10382,152,2023-03-02,2023-05-25,2023-05-08,
2141,22072,18,2023-07-26,2023-09-13,2023-08-01,
2142,24939,259,2023-08-23,2023-11-08,2023-11-06,
2143,821,87,2022-10-17,2022-11-28,2022-11-24,
2144,1984,938,2022-11-12,2022-12-24,2022-11-24,
2145,35735,524,2022-11-29,2023-01-03,2022-12-26,
2146,9355,768,2023-05-15,2023-07-03,2023-06-25,
2147,1302,728,2022-10-15,2022-12-10,2022-10-24,
2148,35963,814,2023-05-13,2023-06-17,,9.00
2149,43792,526,2023-07-10,2023-07-31,2023-07-19,
2150,35426,293,2022-12-02,2023-02-17,2022-12-07,
2151,23895,610,2022-10-29,2023-01-07,2022-11-11,
2152,2226,777,2023-08-18,2023-10-27,2023-10-06,
2153,5693,91,2022-11-03,2023-01-26,2023-01-26,
2154,2236,892,2022-12-02,2023-02-24,2022-12-08,
2155,12079,622,2023-08-26,2023-11-11,2023-09-15,
2156,11919,910,2023-07-18,2023-10-10,2023-10-10,
2157,1420,133,2023-07-14,2023-08-18,2023-07-27,
2158,18031,360,2023-06-04,2023-08-20,2023-07-26,
2159,31862,548,2023-06-21,2023-08-09,2023-08-05,
2160,35553,6,2023-03-08,2023-04-05,2023-03-14,
2161,24657,545,2023-04-11,2023-05-30,2023-05-08,
2162,3344,17,2023-04-12,2023-05-03,2023-04-22,
2163,27826,763,2023-07-09,2023-09-10,,0.50
2164,12352,224,2023-04-19,2023-05-10,2023-05-05,
2165,27420,115,2023-01-19,2023-04-13,2023-03-22,
2166,19546,908,2023-09-02,2023-10-14,2023-10-02,
2167,13602,890,2022-10-26,2022-12-28,2022-10-28,
2168,207,108,2022-10-25,2022-12-27,2022-12-16,
2169,22121,491,2022-12-29,2023-02-16,2022-12-29,
2170,33493,900,2022-10-08,2022-12-03,2022-11-03,
2171,30551,516,2022-12-29,2023-02-23,2022-12-31,
2172,9558,579,2023-06-28,2023-07-26,2023-07-05,
2173,24188,459,2022-11-02,2022-11-30,2022-11-02,
2174,24922,902,2023-03-21,2023-05-09,2023-05-02,
2175,16430,91,2022-09-27,2022-11-15,2022-10-29,
2176,28194,136,2023-03-29,2023-05-10,2023-04-27,
2177,17915,293,2023-02-25,2023-05-13,2023-05-10,
2178,19888,12,2023-08-31,2023-11-09,2023-11-09,
2179,45503,583,2023-02-22,2023-04-19,2023-04-09,
2180,23849,271,2023-06-06,2023-08-29,,1.70
2181,29156,702,2023-01-14,2023-04-08,2023-03-01,
2182,10203,232,2022-10-12,2022-11-30,,28.90
2183,43933,938,2023-08-08,2023-10-17,2023-09-28,
2184,2819,552,2023-03-03,2023-05-26,2023-05-01,
2185,30658,565,2023-02-14,2023-04-11,2023-03-05,
2186,1987,632,2023-04-21,2023-05-12,2023-05-06,
2187,37564,542,2023-09-04,2023-09-25,2023-09-05,
2188,11665,447,2022-09-28,2022-11-23,2022-11-10,
2189,159,134,2022-11-11,2022-12-09,2022-12-05,
2190,10089,629,2023-06-14,2023-08-09,2023-07-20,
2191,4277,382,2023-06-07,2023-08-30,2023-07-11,
2192,26097,936,2022-11-10,2023-01-05,2022-11-13,
2193,13382,620,2023-01-15,2023-02-05,2023-01-18,
2194,33671,244,2023-01-04,2023-02-15,2023-01-23,
2195,17265,703,2023-07-15,2023-09-02,2023-08-21,
2196,10808,56,2022-11-20,2023-01-29,2022-12-12,
2197,22489,600,2023-07-03,2023-09-04,2023-07-26,
2198,40276,538,2022-10-23,2022-12-25,2022-12-12,
2199,29324,776,2023-04-25,2023-06-13,2023-05-09,
2200,34657,7,2023-08-15,2023-10-10,2023-09-09,
2201,29582,616,2023-01-16,2023-04-03,2023-03-08,
2202,26839,407,2023-04-01,2023-04-29,2023-04-21,
2203,43328,331,2022-09-20,2022-11-15,2022-10-02,
2204,18373,443,2023-02-02,2023-03-02,,19.70
2205,1720,186,2023-02-03,2023-03-24,2023-04-06,1.30
2206,39311,885,2023-06-23,2023-07-21,2023-07-02,
2207,33922,793,2022-11-15,2022-12-27,2022-12-27,
2208,24473,24,2023-01-27,2023-03-17,2023-03-15,
2209,16102,839,2023-01-15,2023-02-19,2023-02-16,
2210,10089,939,2023-05-06,2023-07-08,2023-06-17,
2211,36062,964,2022-09-28,2022-11-23,2022-12-06,1.30
2212,40425,628,2023-08-18,2023-09-15,2023-09-01,
2213,1546,697,2023-03-01,2023-05-24,2023-03-10,
2214,5481,942,2023-03-24,2023-06-09,2023-05-23,
2215,6058,395,2022-11-03,2023-01-26,2022-11-11,
2216,28429,579,2022-12-08,2022-12-29,2022-12-28,
2217,12856,328,2023-02-23,2023-04-13,2023-03-02,
2218,2896,22,2022-11-30,2022-12-21,2022-12-14,
2219,32579,238,2023-08-30,2023-10-11,2023-10-08,
2220,7526,135,2023-01-05,2023-02-02,2023-01-15,
2221,6089,535,2022-12-25,2023-02-12,2023-02-02,
2222,5015,406,2022-10-24,2023-01-16,2022-11-19,
2223,35724,149,2023-04-15,2023-05-20,2023-06-02,1.30
2224,15967,879,2023-08-02,2023-09-13,2023-08-28,
2225,11570,837,2023-05-21,2023-06-11,2023-05-30,
2226,25652,836,2023-02-28,2023-03-28,2023-03-10,
2227,332,615,2022-10-01,2022-11-12,2022-10-08,
2228,40156,374,2022-09-29,2022-12-08,2022-10-19,
2229,36530,716,2022-11-21,2023-01-09,2022-12-18,
2230,17879,215,2023-05-19,2023-06-30,2023-06-28,
2231,32138,692,2023-04-14,2023-05-05,2023-04-23,
2232,11697,887,2023-09-02,2023-09-23,2023-09-20,
2233,11557,982,2023-08-14,2023-09-18,2023-09-01,
2234,17581,124,2023-02-20,2023-03-27,2023-03-26,
2235,11003,551,2023-03-02,2023-05-18,2023-05-01,
2236,45205,751,2023-05-12,2023-07-07,2023-06-07,
2237,3977,449,2023-02-18,2023-03-18,2023-03-13,
2238,1555,3,2023-01-06,2023-02-17,2023-02-02,
2239,38892,823,2023-03-27,2023-05-29,2023-05-04,
2240,6174,178,2023-06-11,2023-08-27,2023-06-23,
2241,23601,603,2022-10-16,2022-11-06,2022-10-22,
2242,6156,444,2023-05-06,2023-07-29,2023-07-22,
2243,42956,808,2023-02-07,2023-03-21,2023-02-24,
2244,28963,413,2022-10-29,2023-01-21,2022-11-04,
2245,27515,25,2023-01-30,2023-03-06,2023-02-21,
2246,13664,142,2022-12-16,2023-02-03,2023-01-08,
2247,10514,764,2023-08-22,2023-09-12,,0.30
2248,34015,996,2023-04-03,2023-05-22,2023-04-26,
2249,8515,502,2022-12-30,2023-01-27,2023-02-09,1.30
2250,14778,696,2023-07-13,2023-08-10,2023-08-04,
2251,26085,286,2023-09-01,2023-10-06,2023-09-10,
2252,32078,548,2023-08-10,2023-09-28,2023-09-14,
2253,36425,399,2023-06-26,2023-09-04,2023-07-20,
2254,18414,137,2022-09-27,2022-12-20,2022-12-16,
2255,7591,130,2022-10-29,2023-01-14,2022-11-17,
2256,43437,453,2022-10-13,2022-12-15,2022-12-08,
2257,18122,882,2023-01-23,2023-02-27,2023-02-15,
2258,41502,110,2022-11-05,2022-12-24,2022-11-05,
2259,14091,722,2023-06-21,2023-09-06,2023-08-08,
2260,4947,642,2022-09-24,2022-12-17,2022-12-07,
2261,3803,307,2023-07-02,2023-09-24,2023-07-20,
2262,44224,368,2022-11-17,2023-01-12,2022-12-30,
2263,30294,141,2022-12-18,2023-03-05,2022-12-28,
2264,22538,271,2023-07-03,2023-07-31,2023-07-23,
2265,27652,803,2023-05-29,2023-08-21,2023-07-26,
2266,16543,988,2022-12-03,2023-02-04,2023-01-24,
2267,6691,753,2023-06-12,2023-07-10,2023-06-28,
2268,6541,247,2023-02-25,2023-03-18,2023-03-09,
2269,27485,546,2023-04-07,2023-05-19,2023-05-02,
2270,37034,990,2023-02-02,2023-03-16,2023-03-29,1.30
2271,4601,153,2023-06-04,2023-07-23,2023-07-02,
2272,19171,332,2022-09-26,2022-12-12,2022-10-09,
2273,41541,9,2022-12-06,2023-02-28,2023-02-24,
2274,45378,483,2023-03-27,2023-05-29,,10.90
2275,30889,923,2022-09-28,2022-12-07,,28.20
2276,23057,806,2022-12-02,2022-12-30,2022-12-17,
2277,9512,538,2023-03-07,2023-05-02,2023-03-18,
2278,45378,903,2023-01-15,2023-02-26,2023-01-24,
2279,14240,797,2023-07-24,2023-10-09,2023-10-09,
2280,39685,758,2023-06-20,2023-07-18,2023-07-17,
2281,32560,786,2023-01-26,2023-04-20,2023-03-28,
2282,35061,654,2023-08-19,2023-09-23,2023-09-18,
2283,19675,458,2023-02-23,2023-04-27,2023-04-17,
2284,38892,461,2023-03-25,2023-05-13,2023-04-09,
2285,25379,775,2023-07-11,2023-08-01,2023-07-14,
2286,42444,226,2022-11-10,2023-01-05,2022-12-18,
2287,10405,959,2023-04-04,2023-05-16,2023-05-14,
2288,15045,5,2023-05-06,2023-07-29,,4.80
2289,650,209,2023-03-13,2023-04-24,2023-04-09,
2290,9497,783,2023-08-13,2023-09-03,2023-08-30,
2291,27694,416,2023-08-13,2023-09-03,2023-08-31,
2292,37330,19,2022-09-19,2022-11-07,2022-11-06,
2293,45362,462,2023-03-12,2023-04-16,2023-04-05,
2294,28484,172,2023-07-19,2023-09-20,,
2295,10867,346,2023-09-01,2023-11-24,2023-11-03,
2296,14786,611,2023-07-08,2023-09-16,2023-08-24,
2297,30645,249,2022-11-19,2023-01-21,2022-12-17,
2298,37040,973,2023-03-03,2023-05-05,2023-04-24,
2299,2692,382,2022-11-11,2022-12-02,2022-11-15,
2300,16782,687,2023-02-12,2023-03-19,2023-03-19,
2301,19780,269,2023-06-06,2023-07-04,2023-06-12,
2302,13545,769,2022-11-25,2023-01-20,2023-02-02,1.30
2303,34270,728,2023-08-16,2023-09-06,2023-08-31,
2304,17309,836,2022-10-05,2022-12-14,2022-11-18,
2305,35056,876,2023-06-22,2023-07-27,2023-07-13,
2306,3660,3,2023-03-23,2023-06-01,2023-05-09,
2307,19295,434,2022-11-03,2023-01-19,2022-12-06,
2308,35120,1,2022-10-04,2022-12-13,2022-12-08,
2309,33446,297,2022-12-27,2023-01-17,2023-01-07,
2310,24087,833,2023-01-01,2023-01-29,2023-01-01,
2311,35228,439,2023-06-22,2023-08-24,2023-07-19,
2312,37670,146,2023-07-02,2023-07-30,2023-07-16,
2313,43949,165,2023-07-06,2023-09-07,2023-08-30,
2314,24450,897,2023-09-13,2023-11-15,2023-10-01,
2315,18350,158,2022-10-07,2022-12-02,2022-10-16,
2316,14503,580,2023-07-17,2023-09-25,2023-08-15,
2317,15678,733,2023-07-12,2023-09-06,2023-08-15,
2318,25698,237,2022-09-24,2022-10-29,2022-10-12,
2319,23930,984,2022-10-14,2022-12-30,2022-10-20,
2320,27006,815,2023-01-18,2023-03-15,2023-01-31,
2321,8601,314,2023-08-10,2023-10-19,2023-09-05,
2322,7896,257,2023-06-30,2023-09-15,2023-07-04,
2323,36195,970,2023-03-18,2023-04-08,2023-03-26,
2324,3595,456,2023-07-28,2023-08-25,2023-07-28,
2325,8162,388,2023-02-18,2023-04-22,2023-03-09,
2326,32262,206,2023-04-19,2023-06-14,2023-05-18,
2327,15581,840,2022-10-27,2022-12-01,2022-11-06,
2328,29084,499,2023-08-15,2023-10-10,2023-08-18,
2329,40273,181,2023-05-04,2023-07-27,2023-05-23,
2330,13538,131,2023-07-12,2023-09-13,2023-09-09,
2331,28569,760,2023-07-23,2023-10-01,2023-09-07,
2332,9417,905,2023-08-15,2023-11-07,2023-11-20,1.30
2333,10427,725,2023-02-20,2023-05-15,2023-05-01,
2334,41487,9,2023-06-12,2023-08-14,2023-07-26,
2335,13968,71,2023-03-24,2023-06-02,2023-04-09,
2336,21779,934,2022-11-09,2023-01-11,2022-11-14,
2337,32510,541,2023-01-27,2023-02-24,2023-02-01,
2338,7142,477,2022-12-11,2023-02-19,2023-01-22,
2339,6441,906,2023-01-16,2023-03-06,2023-01-16,
2340,36340,547,2023-06-02,2023-07-14,2023-06-17,
2341,1843,434,2022-11-23,2023-01-04,2022-12-21,
2342,29622,69,2022-09-17,2022-10-08,2022-09-30,
2343,5197,514,2022-12-25,2023-02-26,2023-02-06,
2344,38990,792,2023-02-08,2023-03-15,2023-02-23,
2345,7716,834,2022-11-26,2022-12-17,2022-11-30,
2346,672,137,2022-11-08,2023-01-17,,24.10
2347,5824,107,2023-07-05,2023-08-30,2023-08-18,
2348,8091,355,2023-03-22,2023-05-03,2023-04-26,
2349,11695,941,2022-12-24,2023-02-11,2023-02-24,1.30
2350,100,483,2022-11-25,2022-12-16,2022-11-29,
2351,21682,527,2022-12-20,2023-02-07,2023-01-26,
2352,26451,980,2023-06-13,2023-08-15,2023-07-18,
2353,44224,297,2023-02-10,2023-03-17,2023-03-09,
2354,5931,327,2023-06-19,2023-08-28,2023-07-01,
2355,8818,241,2022-10-14,2022-11-18,2022-10-18,
2356,15294,743,2022-11-15,2023-01-31,2023-01-02,
2357,15430,823,2023-04-07,2023-05-26,2023-04-16,
2358,17043,527,2023-06-17,2023-08-12,2023-07-02,
2359,5203,895,2023-08-08,2023-09-12,2023-09-08,
2360,38775,201,2023-03-11,2023-04-22,2023-03-30,
2361,5404,440,2023-08-11,2023-09-22,2023-09-11,
2362,8285,378,2022-10-11,2022-11-08,2022-10-14,
2363,12557,647,2023-06-04,2023-06-25,2023-06-19,
2364,1893,503,2023-04-12,2023-05-17,,12.10
2365,39660,864,2022-09-30,2022-12-09,2022-11-21,
2366,21327,512,2023-03-01,2023-04-12,2023-04-03,
2367,30029,952,2023-05-31,2023-07-12,2023-06-04,
